NumNacional,Nombre,NombreJapo,Evoluciona,Generación,Categoría,Tipos,Habilidad,Hab.Oculta,Peso,Altura,GrupoHuevo,Sexo,Color,PS_Max,At_Max,Def_Max,AtEsp_Max,DefEsp_Max,Vel_Max,PE_PS,PE_At,PE_Def,PE_AtEsp,PE_DefEsp,PE_Vel
658,Greninja,ゲッコウガ (Gekkouga),0,Sexta,Ninja,agua|siniestro,Torrente|Fuerte afecto1,Mutatipo,40,"1,5",Agua 1,"87,5%|12,5%",Azul,348,317,256,335,265,377,0,0,0,0,0,3
659,Bunnelby,ホルビー (Horubee),1,Sexta,Excavador,normal,Recogida|Carrillo,Potencia,5,"0,4",Campo,50%|50%,Marrón,280,188,192,179,188,234,0,0,0,0,0,1
660,Diggersby,ホルード (Horudo),0,Sexta,Excavador,normal|tierra,Recogida|Carrillo,Potencia,"42,4",1,Campo,50%|50%,Marrón,374,232,278,218,278,280,2,0,0,0,0,0
661,Fletchling,ヤヤコマ (Yayakoma),1,Sexta,Petirrojo,normal|volador,Sacapecho,Alas vendaval,"1,7","0,3",Volador,50%|50%,Rojo,294,218,203,196,192,245,0,0,0,0,0,1
662,Fletchinder,ヒノヤコマ (Hinoyakoma),1,Sexta,Lumbre,fuego|volador,Cuerpo llama,Alas vendaval,16,"0,7",Volador,50%|50%,Rojo,328,269,229,232,223,293,0,0,0,0,0,2
663,Talonflame,ファイアロー (Fiarrow),0,Sexta,Flamígero,fuego|volador,Cuerpo llama,Alas vendaval,"24,5","1,2",Volador,50%|50%,Rojo,360,287,265,271,260,386,0,0,0,0,0,3
664,Scatterbug,コフキムシ (Kofukimushi),1,Sexta,Tiraescamas,bicho,Polvo escudo|Ojo compuesto,Compiescolta,"2,5","0,3",Bicho,50%|50%,Negro,280,185,196,168,163,185,0,0,1,0,0,0
665,Spewpa,コフーライ (Kofurai),1,Sexta,Tiraescamas,bicho,Mudar,Compiescolta,"8,4","0,3",Bicho,50%|50%,Negro,294,157,240,168,174,172,0,0,2,0,0,0
666,Vivillon,ビビヨン (Viviyon),0,Sexta,Escamaposa,bicho|volador,Polvo escudo|Ojo compuesto,Compiescolta,17,"1,2",Bicho,50%|50%,BlancoPo|AzulTaTuMa|AmarilloCo|VerdeVePaJu|MoradoOr|RosaFlFa|RojoMoSoOcPb|MarrónIsEsDeOa|GrisMz,364,223,218,306,218,304,1,0,0,1,0,1
667,Litleo,シシコ (Shishiko),1,Sexta,Leoncito,fuego|normal,Rivalidad|Nerviosismo,Autoestima,"13,5","0,6",Campo,"12,5%|87,5%",Marrón,328,218,236,269,227,267,0,0,0,1,0,0
668,Pyroar,カエンジシ (Kaenjishi),0,Sexta,Regio,fuego|normal,Rivalidad|Nerviosismo,Autoestima,"81,5","1,5",Campo,"12,5%|87,5%",Marrón,376,258,267,348,254,342,0,0,0,2,0,0
669,Flabébé,フラベベ (Flabebe),1,Sexta,Monoflor,hada,Velo flor,Simbiosis,"0,1","0,1",Hada,0%|100%,Blanco,292,192,194,243,282,201,0,0,0,0,1,0
670,Floette,フラエッテ (Floette),1,Sexta,Monoflor,hada,Velo flor,Simbiosis,"0,9","0,2",Hada,0%|100%,Blanco,312,207,212,273,324,223,0,0,0,0,2,0
671,Florges,フラージェス (Florges),0,Sexta,Jardín,hada,Velo flor,Simbiosis,10,"1,1",Hada,0%|100%,Blanco,360,251,258,355,447,273,0,0,0,0,3,0
672,Skiddo,メェークル (Meecle),1,Sexta,Montura,planta,Herbívoro,Manto frondoso,31,"0,9",Campo,50%|50%,Marrón,336,251,214,245,234,223,1,0,0,0,0,0
673,Gogoat,ゴーゴート (Gogoat),0,Sexta,Montura,planta,Herbívoro,Manto frondoso,91,"1,7",Campo,50%|50%,Marrón,450,328,245,322,287,258,2,0,0,0,0,0
674,Pancham,ヤンチャム (Yancham),1,Sexta,Juguetón,lucha,Puño férreo|Rompemoldes,Intrépido,8,"0,6",Campo|Humanoide,50%|50%,Blanco,338,289,245,210,214,203,0,1,0,0,0,0
675,Pangoro,ゴロンダ (Goronda),0,Sexta,Rostro fiero,lucha|siniestro,Puño férreo|Rompemoldes,Intrépido,136,"2,1",Campo|Humanoide,50%|50%,Blanco,394,381,280,260,265,236,0,2,0,0,0,0
676,Furfrou,トリミアン (Trimmien),1,Sexta,Caniche,normal,Pelaje recio,,28,"1,2",Campo,50%|50%,Blanco,354,284,240,251,306,333,0,0,0,0,0,1
677,Espurr,ニャスパー (Nyasper),1,Sexta,Moderación,psíquico,Vista lince|Allanamiento,Ritmo propio,"3,5","0,3",Campo,50%|50%,Gris,328,214,227,247,240,258,0,0,0,0,0,1
678,Meowstic,ニャオニクス (Nyaonix),0,Sexta,Autocontrol,psíquico,Vista lince|Allanamiento,BromistaM|TenacidadH,"8,5","0,6",Campo,50%|50%,AzulM1BlancoH,352,214,276,291,287,337,0,0,0,0,0,2
679,Honedge,ヒトツキ (Hitotsuki),1,Sexta,Tizona,acero|fantasma,Indefenso,,2,"0,8",Mineral,50%|50%,Marrón,294,284,328,185,190,170,0,0,1,0,0,0
680,Doublade,ニダンギル (Nidangill),1,Sexta,Tizona,acero|fantasma,Indefenso,,"4,5","0,8",Mineral,50%|50%,Marrón,322,350,438,207,216,185,0,0,2,0,0,0
681,Aegislash,ギルガルド (Gillguard),0,Sexta,Espada real,acero|fantasma,Cambio táctico,,53,"1,7",Mineral,50%|50%,Marrón,324,218,438,218,438,240,0,0,3,0,0,0
682,Spritzee,シュシュプ (Shushupu),1,Sexta,Aroma,hada,Alma cura,Velo aroma,"0,5","0,2",Hada,50%|50%,Rosa,360,223,240,247,251,159,1,0,0,0,0,0
683,Aromatisse,フレフワン (Frefuwan),0,Sexta,Fragancia,hada,Alma cura,Velo aroma,"15,5","0,8",Hada,50%|50%,Rosa,406,267,267,326,304,172,2,0,0,0,0,0
684,Swirlix,ペロッパフ (Peroppafu),1,Sexta,Chuchería,hada,Velo dulce,Liviano,"3,5","0,4",Hada,50%|50%,Blanco,328,214,254,238,234,216,0,0,1,0,0,0
685,Slurpuff,ペロリーム (Peroream),0,Sexta,Nata,hada,Velo dulce,Liviano,5,"0,8",Hada,50%|50%,Blanco,368,284,298,295,273,267,0,0,2,0,0,0
686,Inkay,マーイーカ (Maaiika),0,Sexta,Rotación,siniestro|psíquico,Respondón|Ventosas,Allanamiento,"3,5","0,4",Agua 1|Agua 2,50%|50%,Azul,310,227,225,190,210,207,0,1,0,0,0,0
687,Malamar,カラマネロ (Calamanero),0,Sexta,Revolución,siniestro|psíquico,Respondón|Ventosas,Allanamiento,47,"1,5",Agua 1|Agua 2,50%|50%,Azul,376,311,302,258,273,269,0,2,0,0,0,0
688,Binacle,カメテテ (Kametete),1,Sexta,Dos manos,roca|agua,Garra dura|Francotirador,Hurto,31,"0,5",Agua 3,50%|50%,Marrón,288,223,256,194,232,218,0,1,0,0,0,0
689,Barbaracle,ガメノデス (Gamenodes),0,Sexta,Combinación,roca|agua,Garra dura|Francotirador,Hurto,96,"1,3",Agua 3,50%|50%,Marrón,348,339,361,227,298,258,0,2,0,0,0,0
690,Skrelp,クズモー (Kuzumo),1,Sexta,Pseudoalga,veneno|agua,Punto tóxico|Toque tóxico,Adaptable,"7,3","0,5",Agua 1|Dragón,50%|50%,Marrón,304,240,240,240,240,174,0,0,0,0,1,0
691,Dragalge,ドラミドロ (Dramidoro),0,Sexta,Pseudoalga,veneno|dragón,Punto tóxico|Toque tóxico,Adaptable,"81,5","1,8",Agua 1|Dragón,50%|50%,Marrón,334,273,306,322,379,205,0,0,0,0,2,0
692,Clauncher,ウデッポウ (Udeppou),1,Sexta,Proyectagua,agua,Megadisparador,,"8,3","0,5",Agua 1|Agua 3,50%|50%,Azul,304,225,245,236,247,205,0,0,0,1,0,0
693,Clawitzer,ブロスター (Bloster),0,Sexta,Lanzachorro,agua,Megadisparador,,"35,3","1,3",Agua 1|Agua 3,50%|50%,Azul,346,269,302,372,304,238,0,0,0,2,0,0
694,Helioptile,エリキテル (Erikiteru),1,Sexta,Generador,eléctrico|normal,Piel seca|Velo arena,Poder solar,6,"0,5",Monstruo|Dragón,50%|50%,Amarillo,292,192,181,243,203,262,0,0,0,0,0,1
695,Heliolisk,エレザード (Elezard),0,Sexta,Generador,eléctrico|normal,Piel seca|Velo arena,Poder solar,21,1,Monstruo|Dragón,50%|50%,Amarillo,328,229,223,348,315,348,0,0,0,0,0,2
696,Tyrunt,チゴラス (Chigoras),1,Sexta,Heredero,roca|dragón,Mandíbula fuerte,Robustez,26,"0,8",Monstruo|Dragón,"87,5%|12,5%",Marrón,320,304,278,207,207,214,0,1,0,0,0,0
697,Tyrantrum,ガチゴラス (Gachigoras),0,Sexta,Tirano,roca|dragón,Mandíbula fuerte,Cabeza roca,270,"2,5",Monstruo|Dragón,"87,5%|12,5%",Rojo,368,375,370,260,238,265,0,2,0,0,0,0
698,Amaura,アマルス (Amarus),1,Sexta,Tundra,roca|hielo,Piel helada,Nevada,"25,2","1,3",Monstruo,"87,5%|12,5%",Azul,358,238,218,256,247,210,1,0,0,0,0,0
699,Aurorus,アマルルガ (Amaruruga),0,Sexta,Tundra,roca|hielo,Piel helada,Nevada,225,"2,7",Monstruo,"87,5%|12,5%",Azul,450,278,267,326,311,236,2,0,0,0,0,0
700,Sylveon,ニンフィア (Nymphia),0,Sexta,Vínculo,hada,Gran encanto,Piel feérica,"23,5",1,Campo,"87,5%|12,5%",Rosa,394,251,251,350,394,240,0,0,0,0,2,0
701,Hawlucha,ルチャブル (Luchabull),1,Sexta,Lucha libre,lucha|volador,Flexibilidad|Liviano,Rompemoldes,"21,5","0,8",Humanoide|Volador1,50%|50%,Verde,360,311,273,271,247,368,0,2,0,0,0,0
702,Dedenne,デデンネ (Dedenne),1,Sexta,Antenas,eléctrico|hada,Carrillo|Recogida,Más,"2,2","0,2",Campo|Hada,50%|50%,Amarillo,338,236,234,287,256,331,0,0,0,0,0,2
703,Carbink,メレシー (Melecie),1,Sexta,Joya,roca|hada,Cuerpo puro,Robustez,"5,7","0,3",Hada|Mineral,Sin sexo,Gris,304,218,438,218,438,218,0,0,1,0,1,0
704,Goomy,ヌメラ (Numera),1,Sexta,Molusco,dragón,Herbívoro|Hidratación,Baba,"2,8","0,3",Dragón,50%|50%,Morado,294,218,185,229,273,196,0,0,0,0,1,0
705,Sliggoo,ヌメイル (Numeil),0,Sexta,Molusco,dragón,Herbívoro|Hidratación,Baba,"17,5","0,8",Dragón,50%|50%,Morado,340,273,225,291,357,240,0,0,0,0,2,0
706,Goodra,ヌメルゴン (Numelgon),0,Sexta,Dragón,dragón,Herbívoro|Hidratación,Baba,"150,5",2,Dragón,50%|50%,Morado,384,328,262,350,438,284,0,0,0,0,3,0
707,Klefki,クレッフィ (Cleffy),1,Sexta,Llavero,acero|hada,Bromista,Prestidigitador,3,"0,2",Mineral,50%|50%,Gris,318,284,309,284,300,273,0,0,1,0,0,0
708,Phantump,ボクレー (Bokurei),1,Sexta,Tocón,fantasma|planta,Cura natural|Cacheo,Cosecha,7,"0,4",Planta|Amorfo,50%|50%,Marrón,290,262,214,218,240,192,0,1,0,0,0,0
709,Trevenant,オーロット (Ohrot),0,Sexta,Árbol viejo,fantasma|planta,Cura natural|Cacheo,Cosecha,71,"1,5",Planta|Amorfo,50%|50%,Marrón,374,350,276,251,289,232,0,2,0,0,0,0
710,Pumpkaboo,バケッチャ (Bakeccha),1,Sexta,Calabaza,fantasma|planta,Recogida|Cacheo,Insomnio,"3,5Tp|5,0Tn|7,5Tg|15,0Te","0,3Tp|0,4Tn|0,5Tg|0,8Te",Amorfo,50%|50%,Marrón,292,254,262,205,229,232,0,0,1,0,0,0
711,Gourgeist,パンプジン (Pumpjin),0,Sexta,Calabaza,fantasma|planta,Recogida|Cacheo,Insomnio,"9,5Tp|12,5Tn|14,0Tg|39,0Te","0,7Tp|0,9Tn|1,1Tg|1,7Te",Amorfo,50%|50%,Marrón,314,295,377,236,273,326,0,0,2,0,0,0
712,Bergmite,カチコール (Kachikohru),1,Sexta,Témpano,hielo,Ritmo propio|Gélido,Robustez,"99,5",1,Monstruo|Mineral1,50%|50%,Azul,314,260,295,179,185,170,0,0,1,0,0,0
713,Avalugg,クレベース (Crebase),0,Sexta,Iceberg,hielo,Ritmo propio|Gélido,Robustez,505,2,Monstruo|Mineral1,50%|50%,Azul,394,366,513,205,210,170,0,0,2,0,0,0
714,Noibat,オンバット (Onbat),1,Sexta,Onda sónica,volador|dragón,Cacheo|Allanamiento,Telepatía,8,"0,5",Volador|Dragón1,50%|50%,Morado,284,174,185,207,196,229,0,0,0,0,0,1
715,Noivern,オンバーン (Onvern),0,Sexta,Onda sónica,volador|dragón,Cacheo|Allanamiento,Telepatía,85,"1,5",Volador|Dragón1,50%|50%,Morado,374,262,284,322,284,379,0,0,0,0,0,2
716,Xerneas,ゼルネアス (Xerneas),1,Sexta,Creación,hada,Aura feérica,,215,3,Desconocido,Sin sexo,Azul,456,397,317,397,324,326,3,0,0,0,0,0
717,Yveltal,イベルタル (Yveltal),1,Sexta,Destrucción,siniestro|volador,Aura oscura,,203,"5,8",Desconocido,Sin sexo,Rojo,456,397,317,397,324,326,3,0,0,0,0,0
718,Zygarde,ジガルデ (Zygarde),1,Sexta,Equilibrio,dragón|tierra,Rompeaura|Agrupamiento1,,"33,510%|305,050%|610,0FC","1,210%|5,050%|4,5FC",Desconocido,Sin sexo,Verde50%|Negro10%|NegroFC,312,328,265,243,295,361,3,0,0,0,0,0
719,Diancie,ディアンシー (Diancie),1,Sexta,Joya,roca|hada,Cuerpo puro,,"8,8","0,7",Desconocido,Sin sexo,Rosa,304,328,438,328,438,218,0,0,1,0,2,0
720,Hoopa,フーパ (Hoopa),1,Sexta,TravesuraC|Genio burlónD,psíquico|fantasma|psíquico|siniestro,Prestidigitador,,9C|490D,"0,5C|6,5D",Desconocido,Sin sexo,Morado,364,350,240,438,394,262,0,0,0,3,0,0
721,Volcanion,ボルケニオン (Volcanion),1,Sexta,Vapor,fuego|agua,Absorbe agua,,195,"1,7",Desconocido,Sin sexo,Marrón,364,350,372,394,306,262,0,0,0,3,0,0
722,Rowlet,モクロー (Mokuroh),1,Séptima,Pluma hoja,planta|volador,Espesura,Remoto,"1,5","0,3",Volador,"87,5%|12,5%",Marrón,340,229,229,218,218,201,1,0,0,0,0,0
723,Dartrix,フクスロー (Fukuthrow),1,Séptima,Pluma filo,planta|volador,Espesura,Remoto,16,"0,7",Volador,"87,5%|12,5%",Marrón,360,273,273,262,262,223,2,0,0,0,0,0
724,Decidueye,ジュナイパー (Junaiper),0,Séptima,Pluma flecha,planta|fantasma,Espesura,Remoto,"36,6","1,6",Volador,"87,5%|12,5%",Marrón,360,344,273,328,328,262,0,3,0,0,0,0
725,Litten,ニャビー (Nyabby),1,Séptima,Gato fuego,fuego,Mar llamas,Intimidación,"4,3","0,4",Campo,"87,5%|12,5%",Rojo,294,251,196,240,196,262,0,0,0,0,0,1
726,Torracat,ニャヒート (Nyaheat),1,Séptima,Gato fuego,fuego,Mar llamas,Intimidación,25,"0,7",Campo,"87,5%|12,5%",Rojo,334,295,218,284,218,306,0,0,0,0,0,2
727,Incineroar,ガオガエン (Gaogaen),0,Séptima,Rudo,fuego|siniestro,Mar llamas,Intimidación,83,"1,8",Campo,"87,5%|12,5%",Rojo,394,361,306,284,306,240,0,3,0,0,0,0
728,Popplio,アシマリ (Ashimari),1,Séptima,León marino,agua,Torrente,Voz fluida,"7,5","0,4",Agua 1|Campo,"87,5%|12,5%",Azul,304,227,227,254,232,196,0,0,0,1,0,0
729,Brionne,オシャマリ (Osyamari),1,Séptima,Fama,agua,Torrente,Voz fluida,"17,5","0,6",Agua 1|Campo,"87,5%|12,5%",Azul,324,260,260,309,287,218,0,0,0,2,0,0
730,Primarina,アシレーヌ (Ashirene),0,Séptima,Solista,agua|hada,Torrente,Voz fluida,44,"1,8",Agua 1|Campo,"87,5%|12,5%",Azul,364,271,271,386,364,240,0,0,0,3,0,0
731,Pikipek,ツツケラ (Tsutsukera),1,Séptima,Carpintero,normal|volador,Vista lince|Encadenado,Recogida,"1,2","0,3",Volador,50%|50%,Negro,274,273,174,174,174,251,0,1,0,0,0,0
732,Trumbeak,ケララッパ (Kerarappa),1,Séptima,Trompeta,normal|volador,Vista lince|Encadenado,Recogida,"14,8","0,6",Volador,50%|50%,Negro,314,295,218,196,218,273,0,2,0,0,0,0
733,Toucannon,ドデカバシ (Dodekabashi),0,Séptima,Cañón,normal|volador,Vista lince|Encadenado,Potencia bruta,26,"1,1",Volador,50%|50%,Negro,364,372,273,273,273,240,0,3,0,0,0,0
734,Yungoos,ヤングース (Youngoose),1,Séptima,Patrulla,normal,Vigilante|Mandíbula fuerte,Adaptable,6,"0,4",Campo,50%|50%,Marrón,300,262,174,174,174,207,0,1,0,0,0,0
735,Gumshoos,デカグース (Dekagoose),0,Séptima,Vigilante,normal,Vigilante|Mandíbula fuerte,Adaptable,"14,2","0,7",Campo,50%|50%,Marrón,380,350,240,229,240,207,0,2,0,0,0,0
736,Grubbin,アゴジムシ (Agojimushi),1,Séptima,Pupa,bicho,Enjambre,,"4,4","0,4",Bicho,50%|50%,Gris,298,245,207,229,207,210,0,1,0,0,0,0
737,Charjabug,デンヂムシ (Dendimushi),1,Séptima,Batería,bicho|eléctrico,Batería,,"10,5","0,5",Bicho,50%|50%,Verde,318,289,317,229,273,188,0,0,2,0,0,0
738,Vikavolt,クワガノン (Kuwagannon),0,Séptima,Escarabajo,bicho|eléctrico,Levitación,,45,"1,5",Bicho,50%|50%,Azul,358,262,306,427,273,203,0,0,0,3,0,0
739,Crabrawler,マケンカニ (Makenkani),1,Séptima,Púgil,lucha,Corte fuerte|Puño férreo,Irascible,7,"0,6",Agua 3,50%|50%,Morado,298,289,234,201,212,247,0,1,0,0,0,0
740,Crabominable,ケケンカニ (Kekenkani),0,Séptima,Cangrejopelo,lucha|hielo,Corte fuerte|Puño férreo,Irascible,180,"1,7",Agua 3,50%|50%,Blanco,398,399,278,245,256,203,0,2,0,0,0,0
741,Oricorio,オドリドリ (Odoridori),1,Séptima,Danza,eléctrico|volador|psíquico|volador|fuego|volador|fantasma|volador,Pareja de baile,,"3,4","0,6",Volador,25%|75%,AmarilloEAn|RosaEP|RojoEAp|MoradoER,354,262,262,324,262,313,0,0,0,2,0,0
742,Cutiefly,アブリー (Abuly),1,Séptima,Mosca abeja,bicho|hada,Recogemiel|Polvo escudo,Velo dulce,"0,2","0,1",Bicho|Hada,50%|50%,Amarillo,284,207,196,229,196,293,0,0,0,0,0,1
743,Ribombee,アブリボン (Aburibbon),0,Séptima,Mosca abeja,bicho|hada,Recogemiel|Polvo escudo,Velo dulce,"0,5","0,2",Bicho|Hada,50%|50%,Amarillo,324,229,240,317,262,381,0,0,0,0,0,2
744,Rockruff,イワンコ (Iwanko),1,Séptima,Perrito,roca,Vista lince|Espíritu vital,Impasible|Ritmo propio,"9,2","0,5",Campo,50%|50%,Marrón,294,251,196,174,196,240,0,1,0,0,0,0
745,Lycanroc,ルガルガン (Lugarugan),0,Séptima,Lobo,roca,Vista lince|Ímpetu arenaFD|Espíritu vitalFN|Garra duraFC,ImpasibleFD|IndefensoFN,25,"0,8FDFC|1,1FN",Campo,50%|50%,MarrónFDFC|RojoFN,354,361,251,229,251,355,0,2,0,0,0,0
746,Wishiwashi,ヨワシ (Yowashi),1,Séptima,Pececillo,agua,Banco,,"0,3FI|78,6FB","0,2FI|8,2FB",Agua 2,50%|50%,Azul,294,152,152,163,163,196,1,0,0,0,0,0
747,Mareanie,ヒドイデ (Hidoide),1,Séptima,Estrellatroz,veneno|agua,Ensañamiento|Flexibilidad,Regeneración,8,"0,4",Agua 1,50%|50%,Azul,304,225,245,203,223,207,0,0,1,0,0,0
748,Toxapex,ドヒドイデ (Dohidoide),0,Séptima,Estrellatroz,veneno|agua,Ensañamiento|Flexibilidad,Regeneración,"14,5","0,7",Agua 1,50%|50%,Azul,304,247,443,225,421,185,0,0,2,0,0,0
749,Mudbray,ドロバンコ (Dorobanko),1,Séptima,Asno,tierra,Ritmo propio|Firmeza,Fuerza mental,110,1,Campo,50%|50%,Marrón,344,328,262,207,229,207,0,1,0,0,0,0
750,Mudsdale,バンバドロ (Banbadoro),0,Séptima,Caballo tiro,tierra,Ritmo propio|Firmeza,Fuerza mental,920,"2,5",Campo,50%|50%,Marrón,404,383,328,229,295,185,0,2,0,0,0,0
751,Dewpider,シズクモ (Shizukumo),1,Séptima,Pompa,agua|bicho,Pompa,Absorbe agua,4,"0,3",Agua 1|Bicho,50%|50%,Verde,280,196,223,196,267,168,0,0,0,0,1,0
752,Araquanid,オニシズクモ (Onishizukumo),0,Séptima,Pompa,agua|bicho,Pompa,Absorbe agua,82,"1,8",Agua 1|Bicho,50%|50%,Verde,340,262,311,218,399,201,0,0,0,0,2,0
753,Fomantis,カリキリ (Karikiri),1,Séptima,Filo hoja,planta,Defensa hoja,Respondón,"1,5","0,3",Planta,50%|50%,Rosa,284,229,185,218,185,185,0,1,0,0,0,0
754,Lurantis,ラランテス (Lalantes),0,Séptima,Filo flor,planta,Defensa hoja,Respondón,"18,5","0,9",Planta,50%|50%,Rosa,344,339,306,284,306,207,0,2,0,0,0,0
755,Morelull,ネマシュ (Nemasyu),1,Séptima,Luminiscente,planta|hada,Iluminación|Efecto espora,Cura lluvia,"1,5","0,2",Planta,50%|50%,Morado,284,185,229,251,273,141,0,0,0,0,1,0
756,Shiinotic,マシェード (Mashade),0,Séptima,Luminiscente,planta|hada,Iluminación|Efecto espora,Cura lluvia,"11,5",1,Planta,50%|50%,Morado,324,207,284,306,328,174,0,0,0,0,2,0
757,Salandit,ヤトウモリ (Yatoumori),1,Séptima,Lagartoxina,veneno|fuego,Corrosión,Despiste,"4,8","0,6",Monstruo|Dragón,"87,5%|12,5%",Negro,300,205,196,265,196,278,0,0,0,0,0,1
758,Salazzle,エンニュート (Ennewt),0,Séptima,Lagartoxina,veneno|fuego,Corrosión,Despiste,"22,2","1,2",Monstruo|Dragón,0%|100%,Negro,340,249,240,353,240,366,0,0,0,0,0,2
759,Stufful,ヌイコグマ (Nuikoguma),1,Séptima,Rabieta,normal|lucha,Peluche|Zoquete,Gran encanto,"6,8","0,5",Campo,50%|50%,Rosa,344,273,218,207,218,218,0,1,0,0,0,0
760,Bewear,キテルグマ (Kiteruguma),0,Séptima,Brazo fuerte,normal|lucha,Peluche|Zoquete,Nerviosismo,135,"2,1",Campo,50%|50%,Rosa,444,383,284,229,240,240,0,2,0,0,0,0
761,Bounsweet,アマカジ (Amakaji),1,Séptima,Fruto,planta,Defensa hoja|Despiste,Velo dulce,"3,2","0,3",Planta,0%|100%,Morado,288,174,192,174,192,179,1,0,0,0,0,0
762,Steenee,アママイコ (Amamaiko),1,Séptima,Fruto,planta,Defensa hoja|Despiste,Velo dulce,"8,2","0,7",Planta,0%|100%,Morado,308,196,214,196,214,245,0,0,0,0,0,2
763,Tsareena,アマージョ (Amajo),0,Séptima,Fruto,planta,Defensa hoja|Regia presencia,Velo dulce,"21,4","1,2",Planta,0%|100%,Morado,348,372,324,218,324,267,0,3,0,0,0,0
764,Comfey,キュワワー (Cuwawa),1,Séptima,Recogeflores,hada,Velo flor|Primer auxilio,Cura natural,"0,3","0,1",Planta,25%|75%,Verde,306,223,306,289,350,328,0,0,0,0,2,0
765,Oranguru,ヤレユータン (Yareyuutan),1,Séptima,Sabio,normal|psíquico,Fuerza mental|Telepatía,Simbiosis,76,"1,5",Campo,50%|50%,Blanco,384,240,284,306,350,240,0,0,0,0,2,0
766,Passimian,ナゲツケサル (Nagetukesaru),1,Séptima,Cooperación,lucha,Receptor,Competitivo,"82,8",2,Campo,50%|50%,Blanco,404,372,306,196,240,284,0,2,0,0,0,0
767,Wimpod,コソクムシ (Kosokumushi),1,Séptima,Huidizo,bicho|agua,Huida,,12,"0,5",Bicho|Agua 3,50%|50%,Gris,254,185,196,152,174,284,0,0,0,0,0,1
768,Golisopod,グソクムシャ (Gusokumusha),0,Séptima,Blindaje,bicho|agua,Retirada,,108,2,Bicho|Agua 3,50%|50%,Gris,354,383,416,240,306,196,0,0,2,0,0,0
769,Sandygast,スナバァ (Sunaba),1,Séptima,Montearena,fantasma|tierra,Hidrorrefuerzo,Velo arena,70,"0,5",Amorfo,50%|50%,Marrón,314,229,284,262,207,141,0,0,1,0,0,0
770,Palossand,シロデスナ (Sirodethna),0,Séptima,Castiarena,fantasma|tierra,Hidrorrefuerzo,Velo arena,250,"1,3",Amorfo,50%|50%,Marrón,374,273,350,328,273,185,0,0,2,0,0,0
771,Pyukumuku,ナマコブシ (Namakobushi),1,Séptima,Pepino mar,agua,Revés,Ignorante,"1,2","0,3",Agua 1,50%|50%,Negro,314,240,394,174,394,119,0,0,0,0,2,0
772,Código Cero,タイプ：ヌル (Type: Null),1,Séptima,Multigénico,normal,Armadura batalla,,"120,5","1,9",Desconocido,Sin sexo,Gris,394,317,317,317,317,238,2,0,0,0,0,0
773,Silvally,シルヴァディ (Silvady),0,Séptima,Multigénico,normal,Sistema alfa,,"100,5","2,3",Desconocido,Sin sexo,Gris,394,317,317,317,317,317,3,0,0,0,0,0
774,Minior,メテノ (Meteno),1,Séptima,Meteoro,roca|volador,Escudo limitado,,"40,0FM|0,3FN","0,3",Mineral,Sin sexo,MarrónFM|RojoNRNN|AmarilloNAm|VerdeNVe|AzulNAzNAñ|MoradoNVi,324,240,328,240,328,240,0,0,1,0,1,0
775,Komala,ネッコアラ (Nekkoara),1,Séptima,Duermevela,normal,Letargo perenne,,"19,9","0,4",Campo,50%|50%,Azul,334,361,251,273,317,251,0,2,0,0,0,0
776,Turtonator,バクガメス (Bakugames),1,Séptima,Tortugabomba,fuego|dragón,Caparazón,,212,2,Monstruo|Dragón,50%|50%,Rojo,324,280,405,309,295,188,0,0,2,0,0,0
777,Togedemaru,トゲデマル (Togedemaru),1,Séptima,Bolita,eléctrico|acero,Punta acero|Pararrayos,Robustez,"3,3","0,3",Campo|Hada,50%|50%,Gris,334,324,247,196,269,320,0,2,0,0,0,0
778,Mimikyu,ミミッキュ (Mimikkyu),1,Séptima,Disfraz,fantasma|hada,Disfraz,,"0,7","0,2",Amorfo,50%|50%,Amarillo,314,306,284,218,339,320,0,0,0,0,2,0
779,Bruxish,ハギギシリ (Hagigishiri),1,Séptima,Rechinante,agua|psíquico,Cuerpo vívido|Mandíbula fuerte,Piel milagro,19,"0,9",Agua 2,50%|50%,Rosa,340,339,262,262,262,311,0,2,0,0,0,0
780,Drampa,ジジーロン (Jijilong),1,Séptima,Sosiego,normal|dragón,Cólera|Herbívoro,Aclimatación,185,3,Monstruo|Dragón,50%|50%,Blanco,360,240,295,405,309,188,0,0,0,2,0,0
781,Dhelmise,ダダリン (Dadarin),1,Séptima,Alga Ancla,fantasma|planta,Acero templado,,210,"3,9",Mineral,Sin sexo,Verde,344,397,328,298,306,196,0,2,0,0,0,0
782,Jangmo-o,ジャラコ (Jyarako),1,Séptima,Escamas,dragón,Antibalas|Insonorizar,Funda,"29,7","0,6",Dragón,50%|50%,Gris,294,229,251,207,207,207,0,0,1,0,0,0
783,Hakamo-o,ジャランゴ (Jyarango),1,Séptima,Escamas,dragón|lucha,Antibalas|Insonorizar,Funda,47,"1,2",Dragón,50%|50%,Gris,314,273,306,251,262,251,0,0,2,0,0,0
784,Kommo-o,ジャラランガ (Jyararanga),0,Séptima,Escamas,dragón|lucha,Antibalas|Insonorizar,Funda,"78,2","1,6",Dragón,50%|50%,Gris,354,350,383,328,339,295,0,0,3,0,0,0
